"Beater (smith), n., Tsuci; Ètsuci.","Beginning, n., Ciàbà; Èciàbà.",,
"Beautiful, adj., Sà.","Beginner, n., Èciàci.",,
"Beating, n., Luwu.","Beguile, v., Gibì.",,
"Beauty, n., Èsà.","Behave, v., Jiṇbó.",,
"Beaver, n., Eshíkó bàtà.","Behaviour, n., Ebójiṇ.",,
"Beaver (mountain), n.,Gbaragi","Behead, v., Batí.",,
"Beheading, n., Etíba.","Bequeath, v., Swágúṇ.",,
"Behind, prep., adv., Zungbe.","Bequest, n., Swágúṇgi.",,
"Behold (look), n., Táyé.","Berry, n., Yengigi; Yengi gigi.",,
"Being, adv., Fifé","Besides, prep., adv., Bambènyi.",,
"Being, n., Nyạkúngi.","Besiege, v., Gùṇzhì.",,
"Belch, v., Bènín.","Besom, n., Sokùṇgi.",,
"Belch, n., Nínbè.","Best, adj., Ge gan kpata",,
"Believe, v., Yàlǒ.","Best man, n., Báyàwǒ kpatsùṇ.",,
"Belief, n., Lǒyà; Elǒyà.","Betray, v., Dan kòcě.",,
"Belittle, v., Gbaye.","Betrayal, n., Kòcě.",,
"Bell, n., Esáṇ.","Betroth, v., Túbá.",,
"Bellow, v., Shìwú.","Betrothal, n., Ebátú.",,
"Bellows, n., Gúrù.","Better, adj., Gegạn.",,
"Belly, n., Gbàkó.","Better, adv., Gaṇmáṇ.",,
"Belly dance, n., Eṇyà gbàkó.","Beverage, n., Ṃàkwàrà.",,
"Beloved, adj., Ciṇciṇci.","Between, prep., Yitacin.",,
"Belt, n., Nînkegi.","Bewail, v., Tílali",,
"Bench, n., Èsáduru; Èsá duru.","Bewailing, n., Lalití.",,
"Bend (body), v, Yá; Yakun.","Beware, v., Ṃàshiá.",,
"Bend (body), n., Èyá.","Bewilder, v., adj., Kayéwuru; Kayé",,
"Bend (thing), v., Kan.",wuru.,,
"Bending, n., Yiyá.","Bewilderment, n., Yékawuru.",,
"Bend over, v., Yákpe.","Beyond (out of reach), adv., Cé.",,
"Beneath, prep., adv., Betàkò.","Bias (textile), n., Nyạnka.",,
"Benediction, n., Eca.","Bib, n., Amáwòlì.",,
"Benefact, v., Jin zhínke.","Bible, n., Lítáfi lilici; Baibu.",,
"Benefaction, n., Zhínke.","Bicker, v., Gímikpá.",,
"Beneficent, n., Wògici.","Bickering, n., Emikpágí.",,
"Benefit, v., Giba.","Bicycle, n., Kiákiá.",,
"Benefit, n., Bagi.","Bid, v., Dạnwó; Dạn ewó.",,
"Benevolence, n., Sáṇbàṇ.","Bidding, n., Ewódạn.",,
"Benevolent, adj., Sáṇbàṇjiṇci.","Bide, v., Pàká; Pà eká.",,
"Bent, adj., Kan; Kạndạn.","Biding, n., Ekápà.",,
"Benue (River), n., Dùzhìkò; Èdù","Big, adj., Wạṇcíṇ.",,
zhìkò.,"Bigheaded, adj., Gbótí.",,
"Benumb, adj., Tàyì.","Bigheadedness, n., Etígbó.",,
"Big man, n., Zàkó; Ezàkó.","Blackberry, n., Dangoro.",,
"Bigwig, n., Tínyìkókó.","Blackboard, n., Shìbà.",,
"Bilateral, adj., Kạnsuṇba.","Blacken, v., Dạn zhìkò.",,
"Bile, n., Egà.","Black-eyed pea, n.,Ezo bokungi.",,
"Bilharziasis, n., Bìdìnnìkàṇ.","Black magic, n., Bàzhìkò.",,
"Bill, n., Guṇtèka.","Black man, n., Pàzhìkò.",,
"Billy (goat), n., Gbàbin.","Black pepper, n., Ṃàsoro.",,
"Billion, n., Gbǎwùrù; Gbǎ wùrù.","Black plum nut, n., Edíṇ.",,
"Billionaire, n., Zàwógbǎwúrú.","Black plum tree, n., Díṇci.",,
"Bind, v., Pa; Paba.","Black pudding, n., Nạnkógià.",,
"Biogenesis, n., Kákânmạnạ;","Blacksmith, n., Tswaci; Tswaci",,
Kákânmạ enạ.,gbágbà.,,
"Biology, n., Kpikenạ; Kpikpe enạ.","Black widow, n., Gàranta.",,
"Biotic, n., Nạkuṇ; Enạkuṇ.","Bladder, n., Bìdìnnì.",,
"Bird, n., Elú; Elúgi.","Blade, n., Baka.",,
"Birdie, n., Pishe.","Blame, v., Yabo.",,
"Birth, give, v., Mạ; Mạgi.","Blame, n., Boyà.",,
"Birth, n., Egimạ.","Blanch, v.,Kuká.",,
"Birthday, n., Fonmạ; Fongimạ.","Bland, adj.,Tùbù.",,
"Biscuit, n., Dankuwa.","Blank, adj., Gbele.",,
"Bit, n., Túkùṇ.","Blanket, n., Gbòdò.",,
"Bit (of bridle), n., Egi dzǎmi.","Blaspheme, v., Gi tokódèdè.",,
"Bit by bit, adv., Féfé.","Blasphemy, v., Tokódèdè.",,
"Bite, v., Ko nyíkàṇ.","Blast furnace, n., Èdùdạnbà.",,
"Bitter, adj., Lukù.","Blaze, v., Lánạ.",,
"Bitter kola, n., Ewogici.","Blaze, n., Enạlá.",,
"Bitter leaf, n., Tsùlá.","Blazing, adj., Enạláci.",,
"Bitter lemon, n., Lèmǔkuṇ lukùgi.","Bleach, v., Vuṇbǒkùṇ.",,
"Bittern, n., Kpalushe.","Bleaching, n., Bǒkuṇvuṇ.",,
"Bitterness, n., Ekùlu; Kùlu.","Bleed, v., Tígià",,
"Bizarre, adj., Gbugbu.","Bleeding, n., Egiàtí.",,
"Blabber, n., Fantan.","Blemish, n., Ráni.",,
"Black, adj., Zhìkò.","Blend, v., Le.",,
"Black, n., Zhìkò.","Bless, v., Cami.",,
"Black, v., Shízhìkò.","Blessed, adj., Camici.",,
"Black (very), n., Patampa.","Blessing, n., Eca; Cami; Ècami.",,
"Blind, adj., Bòyé.","Bluff, n., Pabàṇ.",,
"Blind, n., Yébonci.","Blunder, v., Jiṇ shiàshiàgi.",,
"Blindness, n., Yéṇà; Eyéṇà.","Blunder, n., Shiàshiàgi.",,
"Blink, v., Bayé.","Blunderbuss, n., Cákáfùrà.",,
"Blink, n., Yěba; Eyéba.","Bluing, n., Dòfashì.",,
"Blinking, adj., Bayébayé.","Blunt (not sharp), adj., Tù.",,
"Blistering (hot), adj., Tsạnnạ.","Boar, n.,  Gbàkuṇ; Kútsùṇbá.",,
"Bloat, v., Sạnbà.","Board, n., Pàtàkùṇ.",,
"Bloated, adj., Cikpuyǐ.","Board, v., Dạnya.",,
"Bloc, n., Gàgùrà.","Boast, v., Dubó.",,
"Block, v., Kanku.","Boasting, n., Ebódu.",,
"Block (road), v., Zúṇtu; Zúṇ yèkó tu.","Boat, n., Eya nuwạṇ.",,
"Blood, n., Egià.","Boat hook, n., Gòròkó.",,
"Bloodshot, adj., Dzúkáṇ.","Boatman, n., Eyapaci.",,
"Bloodstained, adj., Tạngià; Tan egià.","Bobbin, n., Wofi.",,
"Bloodsucker, n., Egiàfíṇci.","Bobble, n., Gwagi; Egwagi.",,
"Blood vessel, n., Giàkè.","Bobtail, n., Cintàràkolú.",,
"Bloody (bloodstained), adj., Jiṇgià.","Body, n., Ebà.",,
"Bloom, v., Ná.","Body (biological), n., Nạkàṇ.",,
"Bloom, n., Niná.","Body (physical), n., Gába.",,
"Blossom, n., Mamawu.","Body, n., (mass), n., Kámàṇ.",,
"Blossom, v. Wumama.","Bodyguard, n., Dagagi.",,
"Blot, n., Shiǎda.","Bog, n., Shidàṇ.",,
"Blotch, v., Dzun.","Boil (water), v., Gbin.",,
"Blotch, n., Edzun.","Boil (cook), v., Du.",,
"Blow (air into), v., Bè.","Boil, n., Sûṇ.",,
"Blow (wind), v., Tswáṇ; Efètswáṇ.","Boiler, n., Dùkùṇkó.",,
"Blow (punch), v., Dạnkǔn.","Boiling (hot), adj., Gogonyi.",,
"Blow (punch), n., Ěkǔn.","Bolt, n., Nạsáṇ; Enạsáṇ.",,
"Blow the nose, v., Ṇyǎcíṇ.","Bolt (fastener), n., Kuni.",,
"Blowtorch, n., Gbúlù.","Bolt (lightening), n., Egbà.",,
"Blubber, n., Emí nạkàṇ.","Bolt, v., Sáṇnạ.",,
"Blubbery, adj., De mínạkàṇ.","Bolus (food), n., Jètswáṇ.",,
"Blue, n., adj., Dòfa.","Bomb, n., Nạtiṇgi.",,
"Bluebell, n., Láyagisòkó.","Bomb, v., Tiṇnạ.",,
"Bluff, v., Lábà.","Bombax, n., Kuci.",,
"Bond, v., Teba.","Bough, n., Ètàkǒ.",,
"Bond, n., Ebate.","Boulder, n., Rógó.",,
"Bond (finance), n., Rǐgbà; Èrǐ gbàtà.","Bounce, v., Fúya.",,
"Bone, n., Tsúkùṇ.","Boundary, n., Ègǎn.",,
"Bone (hard), n., Tsúkùṇ tambo.","Boundless, adj., Bǎra.",,
"Bone marrow, n.,Èmùgi","Bounty, n., Dangura.",,
"Bonus, n., Wǎngigi.","Bountiful, adj., Dangurasa.",,
"Bony (lean), adj.,Gósónyǐ.","Bouquet, n., Tíkàṇ.",,
"Booby trap, n., Nyạnkpagi.","Bow, v., Yá.",,
"Book, n., Epà.","Bow (of arrow), n., Tanci.",,
"Bookmark, n., Pàmà.","Bow (of boat), n., Eyami.",,
"Boomerang, n., Vugú.","Bowel, n.,Edzùgi.",,
"Boondocks, n., Kpata.","Bowel movement, n., Kiánkiá",,
"Boost, v., Cepata.",edzùṇgi.,,
"Boost, n., Patace.","Bowman, n., Ekpàcéci.",,
"Boot, n., Doncigi.","Bowmanship, n., Ekpàcé.",,
"Boot (for riding horse), n., Kúbùta.","Bowl, n., Tása.",,
"Boot (kick), v., Fútsùṇ.","Bowlegged, adj., n., Eduṇkạnci.",,
"Booth, n., Evuṇgi.","Bowstring, n., Egbiáṇ.",,
"Booty, n., Lèkuṇ; Èlè ekuṇ.","Bowstring hemp, n., Ecani.",,
"Border, n., Egáṇ.","Box, n., Kpànkò.",,
"Border on, vt., Gbá.","Box (fight), v., Cé ṇáshi.",,
"Bore, v., Dzufo.","Boxer, n., Ṇáshicéci.",,
"Borehole, n., Nyàbǒ.","Boxing, n., Ṇáshicé.",,
"Boring, adj., Fushe.","Boy, n., Egi bagi.",,
"Borough, n., Ezhìgwa.","Boyhood, n., Egibagibó.",,
"Borrow, v., Ṃà.","Brace, n., Gòsuṇgwagi.",,
"Bosom, n., Gàba.","Brace, v., Tsòyé.",,
"Boss, n.,Kútsu","Bracelet, n., Yayìsa.",,
"Both, adj., conj., Gúbàbà.","Bracken, n., Giama cintara.",,
"Bother, v., n., Bobo.","Brackish, adj., Gàsạn.",,
"Bottle, n., Bàbò.","Brackishness, n., Esạngà.",,
"Bottle (glass bottle), n., Kpálábá.","Brag, v., Gǐgbè.",,
"Bottle gourd, n., Bingi.","Bragging, n., Gbègǐ",,
"Bottom, prep., Tàkóyé.","Brain, n., Bìdzo; Bìdzobìdzo.",,
"Bottomless, adj., Kódo.","Brake, v., Kàṇzàṇ; Kàṇ ezàṇ.",,
"Brake, n., Zàṇkàṇgi.","Break out (skin disease), v., Ko.",,
"Bramble, n., Dạngòdì.","Break out (spread), v., Bạn shebà.",,
"Bran, n., Dùsa.","Break the law, v., Gbiṇtú; Gbiṇ",,
"Branch, n., Gwala.",gạnmi tú.,,
"Branch, v., Sá.","Break through, v., Fe.",,
"Branchlet, n., Gwalagi.","Break up (ground), v., Dzú.",,
"Brand, v., Tsonạ.","Break up (meeting), v., La.",,
"Brand, n., Nạtso.","Break up (split), v., She.",,
"Brandy, n., Barasa.","Break wind, v., Sáṇbi.",,
"Brass, n., Fíṇdzú; Efíṇ dzúrú.","Breast, n., Ebé.",,
"Brass smith, n., Tswaci yèkògi","Breast (of young girl), n., Jèkuṇ.",,
"Brass worker (the chief), n., Múkû.","Breastplate, n., Dangaba.",,
"Brave, adj., Pàyé.","Breastband, n., Nyạgbàṇbagi.",,
"Brave person, n., Yépàci.","Breath, n., Esuṇsúṇ.",,
"Bravery, n., Yépà.","Breathe, v., Súṇsuṇ.",,
"Bravo!, interj., Gawamạ!","Breathing, n., Suṇsúṇ.",,
"Brawl, v., Kpómi.","Breathless, n., Hàṇhàṇyǐ.",,
"Brawl, n., Mikpó.","Breeze, v., She.",,
"Brawny, adj., Gbanyaka.","Breeze, n., Eshê.",,
"Brazen-faced, adj., Gòyézàwǒ.","Brew, v., Dage.",,
"Brazen-facedness, n., Eyézàgòwǒ.","Brewer, n., Egedaci.",,
"Brazenly, v., Gangádányǐ; Eyé","Bribe, n., Enyạyěshi.",,
gangádá.,"Bribe, v., Leyě.",,
"Bread, n., Gbànkùrùko.","Bribery, n., Eyěle.",,
"Breadth, n., Ebu.","Brick, n., Lànkpà.",,
"Break (into pieces), v., Là.","Bricklayer, n., Lànkpàtaci.",,
"Break (in two), v., Kpiṇ, Kpiṇfi.","Brickmaker, n., Lànkpàsáci.",,
"Break (crosswise), v., Zúṇ, Zúṇfi.","Brick red, Dzúrú lànkpà.",,
"Break away, n., Dzáya.","Bride, n., Yàwǒ.",,
"Breakfast, v., Gúṇ làzhìṇ.","Bridegroom, n., Enu.",,
"Breakfast (fasting), v., Kpémi.","Bride price, n., Wódá yàwǒ.",,
"Breakfast, n., Làzhìngúṇ.","Bridge, n., Kpandara.",,
"Breakfast (fasting), n., Emikpé.","Bridge, v., Tákpandara.",,
"Break off (piece), v., Sáya.","Bridle, n., Dzǎmi.",,
"Break off (rebel), v., Bògi.","Bridle, v., Dạn dzǎmi.",,
"Break out (fire), v., Tiṇnạ.","Brief, n., Kpégé.",,
"Briefly, v., adv., Géréginyǐ.","Browbeat, v., Bèyéfi.",,
"Bright, adj., v., Tiṇyé.","Browbeating, n., Eyébèfi.",,
"Bright (clever), adj., Koyé.","Brown, adj., Dòkạn.",,
"Bright (light), adj., Dzwan.","Brown(skin complexion), n., adj.,",,
"Brighten, v., Dzwa.",Zànínzà.,,
"Brightness (light), n., Èdzwàṇ.","Bruise, v., Bò; Bǒtìṇ.",,
"Brilliance, n., Ewùṇá.","Bruise, n., Tìṇbǒ; Etìṇ bǒ.",,
"Brilliant, adj., Ṇáwùṇ.","Brush, n., Èfìṇgi.",,
"Brim, n., Emigi.","Brush, v., Fìṇpíṇ.",,
"Brine, n., Nuwu.","Bubble, n., Rogo.",,
"Bring, v., Lá bě.","Buck, n., Elo.",,
"Brisk, adj., Yěyě.","Bucket, n., Kpánùmí.",,
"Briskly, adv., Yěyěyí.","Buckle, n., Nínká.",,
"Britannia metal, n., Cìnkâ.","Bucolic, adj., Budě.",,
"Brittle, adj., Gbánsányí.","Buck (money), n., Giangia.",,
"Broad, adj., adv., Gòpè.","Bud, v., Lakoro.",,
"Broad bean, n., Bangi.","Bud, n., Korola.",,
"Broadcast (agriculture), v., Mí.","Buffalo, n., Èya.",,
"Broadcast (agriculture), n., Mímí.","Buffer, v., Kàṇgu.",,
"Broadcast (news), v., Tásàṇ.","Buffer, n., Gukàṇ.",,
"Broadcast, n., Esàṇtá.","Buffet, n., Biki.",,
"Broadly, adv., Pàrànyǐ.","Buffoon, n., Mama.",,
"Broadness, n., Epègò.","Bug, n., Jìgàngi.",,
"Broadsword, n., Èbikùṇ.","Bugle, n., Fugba.",,
"Brocade, n., Ranta.","Build, v., Tú.",,
"Broil, v., Kpe.","Builder, n., Ebàtúci.",,
"Broker, n., Shìkwatia; Shìnyàkwatia;","Building, n., Nakûṇ.",,
Shìnyà kwatiagi.,"Bulb, n., Kandu.",,
"Brook, n., Dara.","Bulbous, adj., Bwanti.",,
"Broom, n., Sokùṇ; Sokùṇbàfìṇ.","Bulge, v., adj., Jin puyi.",,
"Broomweed, n., Sàṇgi yèkó.","Bulgy, adj., Kobe.",,
"Broth, n., Niyekpárá; Eni yekpárá.","Bulk, n., Gbagba.",,
"Brother, n., Mapû.","Bulky, adj.,Gbagbagba.",,
"Brother (sibling), n., Yégi bagi.","Bullet, n., Kúrubu.",,
"Brother, half, n., Tsógi bagi.","Bullheaded catfish, n., Fusan.",,
"Brow, n., Yégbó.","Bully, v., Dzùṇbàyě.",,
"Bully, n., Bàyědzùṇci.","Bush pig, n., Shìliǎ; Sùriǎ.",,
"Bullying, n., Ebàyědzùṇ.","Bushy, adj.,Dusunyǐ.",,
"Bum, n., Kontsa.","Business, n., Gbàsà.",,
"Bump, v., Zhe.","Businessman, n., Gbàsàci.",,
"Bump, n., Kpótungi.","Bust, n., Běkò.",,
"Bumper, adj., Gbamputu.","Bustard, n., Zolá.",,
"Bumpy, adj., Gbórogbòro.","Busty, adj., Bekogi.",,
"Bunch, n., Tsakpa.","Busy, adj., Jiṇ bùcá.",,
"Bundle, n., Èpa.","But, conj., Àmâ.",,
"Bundle, v., pa.","Butane, n., Míkònạ.",,
"Bung, n., Kpatsa.","Butcher, n., Mafoci.",,
"Bungalow, n., Katafìtí.","Butt, v., Dạngbò.",,
"Bunion, n., Poge.","Butter, n., Míkò; Emí ekò.",,
"Bunk, n., Lukpò.","Butter (Manshanu, Fulani butter), n.,",,
"Bunny, n., Fanyi.",Gomi.,,
"Bunt, v., Kàṇgbó.","Butter bean, n., Zomgbara.",,
"Buoy, n., Gbabo.","Butterfly, n., Nạmpàpàgi.",,
"Buoyant, adj., Tsútsúgi.","Butteris, n., Èkàṇgi.",,
"Burgeon, v., Sálákpá.","Buttock, n., Biyé; Biyékàṇ.",,
"Burly, adj., Kpabu.","Buttock (behind), n., Ègùṇ.",,
"Burden, n., Èkpo.","Button, n., Wónígi.",,
"Burn, v., Dìṇnạ.","Butyric, adj., Míkòri.",,
"Burr, n., Ṃàṃǎrìgbò.","Buxom, adj., Běkó.",,
"Burrow, n., Èyè.","Buy, v., Shi.",,
"Burrow, v., Shèyè.","Buzz, v., Lewú.",,
"Burst, v., Là.","Buzzer, n., Lewúgi.",,
"Burst, n., Èlà.","By, prep., Benyi.",,
"Bursting, n., Lilà.","By no means, interj., Atáṇ.",,
"Burst forth, v., Là tiṇya.","Bypass, v., Kpá.",,
"Burweed, n., Popogi.",,,
"Bury, v., Dzu.",,,
"Burying beetle, n., Kubimkubi.",,,
"Bus, n., Kukàṇmạ.",,,
"Bush, n., Gónta.",,,
"Bush-candle, n., Eshia.",,,
"Bush cat, n., Dàngi lati; Èvuṇgi.",,,
"Aberration, n., Yězákuṇ.","Able rate, n., Milò jiṇjiṇwǒ.",,
"Abet, v., Pagwa.","Able seaman, n., Ndǎdù jiṇjiṇwǒ.",,
"Abetting, n., Egwapa.","Able-bodied seaman, n., Ndǎdù",,
"Abeyance, n., Kaka; Ka èká.",nạkàṇ-jiṇjiṇwǒci.,,
"Abfarad, n., Abufárù.","Abled, adj., Jiṇwǒci.",,
"Abhenry, n., Abuhéri.","Ableism, n., Jiṇjiṇwǒwogi.",,
"Abhor, v., Ṇàvǒ.","Abloom, adj., Gòfiṇnilá.",,
"Abhorrence, n., Niṇàvǒ.","Ablution, n., Yèṇá; Eyěṇá.",,
"Abhorrent, n., Niṇàvǒci.","Ablution, perform, v., Ṇáyě.",,
"Abide, v., Fédạn.","Ably, adv., Jiṇjiṇwǒnyǐ.",,
"Abiding, n., Fifédạn.","Abnegate, v., Ṇàmipa; Ṇà emipa.",,
"Abidjan, n., Abíjạṇ.","Abnegation, v., Mipaṇà.",,
"Abietic acid, n., Tsàrìgi tíkàṇcigá.","Abnormal, adj., Ràzhì; Rà zhìzhì.",,
"Abigail, n., Abigélì.","Abnormality, n., Zhìrà; Ezhìrà.",,
"Abiku (spirit child), n., Dzǎṃàgi.","Abnormal loss, n., Gbigbíṇyá ràzhì.",,
"Abilene principle, n., Tídzò Ábulìnì.","Abnormal profit, n., Elé ràzhì.",,
"Ability, n., Jiṇjiṇwǒ.","Abnormal retinal correspondence,",,
"Ability grouping, n., Nàmi jiṇjiṇwǒ.","n., Fùkà sayéci ràzhì.",,
"Ability to pay, n., Jiṇjiṇwǒ ṇyá","Abnormal returns, n., Ezhǐnzhí",,
yiyáwǒ.,ràzhì.,,
"Ab initio, adv., Càncàbà.","Abo, n., Abo.",,
"Abiogenesis, n., Nàkákânmạ.","Aboard, adj., v., Dạnya; Dạn eya.",,
"Abiotic, n., Nànạkuṇ.","Abode, n., Kpòmi.",,
"Abir, n., Abéri.","Abohm, n., Abomù.",,
"Abitur, n., Wadzùṇcizhì.","Aboiteau, n., Lenjèdù; Lenjè edù.",,
"Abject, adj., Nàkpárá.","Abolish, v., Kòtí.",,
"Abjure, v., Zhìbǒ.","Abolition, n., Etíkò.",,
"Abkhaz, n., Abukázhì.","Abolitionist, n., Etíkòci.",,
"Ablation, n., Lilákiávo.","Abomasum, n., Nyèděsákuṇnạ.",,
"Ablate, vt., Lákiávo.","A-bomb, n., Nạtiṇgi-A.",,
"Ablative, n., Lilákiávoci.","Abominable, adj., Nyạdèdèkóci;",,
"Ablator, n., Zàlákiábo.",Enyạdèdèkóci.,,
"Ablaut, n., Wóva; Èwóva.","Abominable Snowman, n.,",,
"Ablaze, adj., v., Wạṇnạ.",Ndǎnyạfù Nyạdèdèkó.,,
"Able, adj., Jiṇwǒ.","Abominate, n., Là nyạdèdèkó.",,
"Able-bodied, adj., Nạkàṇ-jiṇjiṇwǒci.",,,
C,,,"Camel, n., Nạnkòrò."
,,,"Camel’s foot, n., Bafian."
"Cabbage, n., Duwaku.",,,
,,,"Camera, n., Dongisàṇ; Èdogi sisàṇ."
"Cabbage tree, n., Duwakuci.",,,
,,,"Camp, n., Èdò."
"Cabin, n., Katagi.",,,
,,,"Camp, v., Gòdò."
"Cabinet, n., Kataníngi.",,,
,,,"Camphor, n., Kafuru."
"Cable, n., Enu.",,,
,,,"Campsite, n., Dòta, Èdòta."
"Cackle, v., Káṇzhì.",,,
,,,"Camwood, n., Ezàkóci."
"Cactus, n., Gwakǔṇkoci.",,,
,,,"Can, v., …. Wǒ."
"Caftan, n., Kaftani.",,,
,,,"Can, n., Vodù; Evo èdù."
"Cage, n., Ega lǔgi.",,,
,,,"Canal, n., Edì."
"Cake (of beans), n., Kàrà.",,,
,,,"Canary, n., Kòcilúgi."
"Cake (of guinea corn), n., Màsé.",,,
,,,"Cancel, v., Wumi."
"Cake (of guinea corn and maize), n.,",,,
,,,"Cancer, n., Shìswa."
,Másà.,,
,,,"Candidate, n., Wòkóci; Èwòkóci."
"Calabash (general term), n., Evo.",,,
,,,"Candle, n., Nạnkpa; Enạ kpa."
"Calabash (as a container),n., Ponto.",,,
,,,"Candy, n., Gàṃáṇági."
"Calabash (a shallow type), n., Vàtà.",,,
,,,"Cane (whip), n., Sạngi; Swangi."
"Calabash (for fetishism), n., Kárá.",,,
,,,"Cane (bamboo), n., Eba."
"Calabash (small one), n., Basa.",,,
,,,"Cane (reed), n., Eyigi."
"Calabash (tubular one), n., Kókpa.",,,
,,,"Cane (walking stick), n.,"
"Calabash (upturned as a drum), n.,",,,
,,,Tsùkuṇgwasuṇ.
,Èpuṇ.,,
,,,"Cannibal, n., Zàgínzàgǐ."
"Calabash, Mender, n., Kimvo.",,,
,,,"Cannon, n., Gbàndò."
"Calamity, n.,Tsáli.",,,
,,,"Cannot, v., Jiṇ wǒ à."
"Calculate, v., Lòkebá.",,,
,,,"Canoe, n., Eya; Yaka; Eyaka."
"Calculation, n., Lulòkebá.",,,
,,,"Canoe man, n., Eyapáci."
"Calf (cow), n., Nạnkó gigi.",,,
,,,"Canopy, n., Dàfìṇ; Èdàfìṇ."
"Calf (leg), n., Bici sạntú.",,,
,,,"Canopy, erect, v., Ṇyádàfìṇ."
"Calico, n., Lówóyà.",,,
,,,"Canteen, n. Vuṇkîn; Evuṇ kîn."
"Call, v., Yì.",,,
,,,"Canter, v., Sheci."
"Call, n., Èyì.",,,
,,,"Cantle, n., Èsá zùṇṃà."
"Calling, n., Yìyì.",,,
,,,"Canvas, n., Kpakpara."
"Callous, adj., Bìli.",,,
,,,"Canvass, v., Ṇyá kpakpara."
"Calm, adj., Cíṇta.",,,
,,,"Cap, n., Tíkpe; Etíkpe."
"Calumny, n., Gèracé.",,,
,,,"Cap (a pointed type), n., Gangafa."
"Calumniate, v., Cégèra.",,,
,,40,
"Cap, v., Kpe tíkpe.","Cargo, n., Kàràko.",,
"Capacious, adj., Gaganyago.","Carnal, adj., Nyạvùṇ",,
"Capacity, n., Ganyago.","Carnal knowledge, n., Bavun.",,
"Caper, v., Túgǐdìgbà.","Carmine, n., Dzúrúsàri.",,
"Caper, n., Gǐdìgbà.","Carob, n., Elo.",,
"Capital (money), n., Ledzú.","Carob fruit, n., Nyangudu.",,
"Capitalist, n., Ledzúci.","Carob tree, n., Lonci.",,
"Capitalism, n., Ledzújiṇ.","Carpenter, n., Gbagba.",,
"Capitulate, v., Fokàṇṃà.","Carpet, n., Kpeci.",,
"Capitulation, n., Kàṇṃàfo.","Carriage, n., Kiátiági.",,
"Cap, put on, v., Kpe tíkpe.","Carriageway, n., Keremì.",,
"Capsize, v., Kùṇ.","Carrier, n., Nyạláci.",,
"Captain, n., Tsowa.","Carrier (Basket), n., Cekun.",,
"Captivate, v., Wạṇ nyạgbàṇ.","Carrot, n., Londzúrú; Elo dzúrú.",,
"Captivation, n., Nyạgbàṇwạṇ.","Carry, v., Lá.",,
"Captive, n., Dzanna.","Cart, n., Kiàkiá.",,
"Capture, v., Wạṇga.","Cart, v., Kiànkiá.",,
"Car, n., Kàlá; Kàràláci.","Cartilage, n., Kìzhì.",,
"Carafe, n., Etso.","Carton, n., Kòndzùrùgi.",,
"Carcass, n., Gàvò.","Cartwheel, v., Zhègbàrǔkoko.",,
"Card, n., Vòlú; Vòkpagulugi.","Carve, v., Dìṇ.",,
"Card (cotton), v., Tsú.","Casanova, n., Wárìgbà.",,
"Cardboard, n., Pàtàkùṇvòlú.","Cascarilla, n., Elugi.",,
"Cardiac, adj., Kòbigi.","Case (container), n.,Bátà.",,
"Cardium, n., Kòbi.","Casement, n., Zufa.",,
"Care, v., Dạnsàṇ.","Cash, n., Gìyě.",,
"Care, n., Esàṇdạn.","Cashew, n., Ekò nạsárá.",,
"Career, n., Tuṇlá; Etuṇláci.","Cashmere, n., Kashìmírigi.",,
"Carefree, adj., Wâyî.","Cassava, n., Ejîgi.",,
"Carefulness, n., Níṇtso.","Cassava flour, n., Gàrǐ.",,
"Careful, be, v., adj., Be bere.","Cassia, n., Gaya eba.",,
"Carefully, adv., Be berenyi.","Cast (throw), v., Fúcéya.",,
"Careless, adj., Kwǎbwà.","Cast (eye), v., Céyétú; Cé yé tú.",,
"Carelessly, adv., Kwǎbwànyǐ.","Cast (forge metal), v., Mi.",,
"Carelessness, n., Kukòbwà.","Cast (skin), v., Wa tswa.",,
"Caretaker, n., Esàṇdạnci.",,,
"Castaway (poverty-striken), n.,","Cattle yard, n., Zhèmpaṃàturigi.",,
Zàdàci; Ezà dàci.,"Caudal, adj., Shetà.",,
"Castor oil plant, n., Kpamfiṇni gulu.","Caul, n., Shìrû.",,
"Castrate, v., Kutsùgbà.","Cause (means), n., Kpami; Ekpa mi.",,
"Castration, n., Tsùgbàku.","Cause, v., Jiṇ kpami.",,
"Cat, n., Dàngi.","Cauterize., Po fàṇṇǎ.",,
"Catapult, n., Tenjèrè; Ete jèrè.","Caution, v., Mayibo.",,
"Cataract, n., Yěbò; Eyébò.","Caution, n., Eboyi; Boyi.",,
"Cataract, person with, n., Yěbònci.","Cautious, adj., Yibo.",,
"Catarrh, n., Gunmà.","Cavalry, n., Dòkòkuṇ.",,
"Catastrophe, n., Bànnạ.","Cave, n., Vuṇnu.",,
"Catch, v., Wạṇ.","Caveat, n., Sakato.",,
"Catch fire, v, Wạṇnạ.","Cave in, v., Bandan.",,
"Catch up, v., Tsó.","Cavern, n., Vuṇnufoto; Vuṇnu foto.",,
"Category, n., Rírika.","Cavity, n., Foto.",,
"Cater, v., Bòshè.","Cease, v., Zun.",,
"Caterer, n., Eshèbòci.","Ceiling, n., Dàfìṇ; Edàfìṇ.",,
"Catering, n., Shèbò; Eshèbò.","Cell, n., Kiáwuṇgi.",,
